1,RotationProject_Interval,FALSE,6.5159879,em_model
1,RotationProject_Interval,FALSE,12.2930354,em_model
1,RotationProject_Interval,FALSE,19.4921426,em_model
1,RotationProject_Interval,TRUE,27.2328291,em_model
1,RotationProject_Interval,FALSE,5.0381338,em_model 2
1,RotationProject_Interval,TRUE,8.7277434,em_model 2
1,RotationProject_Interval,TRUE,3.2571688,em_model 3
1,RotationProject_Interval,TRUE,12.5287747,noah_model
1,RotationProject_Interval,TRUE,9.4374395,noah_model 2
1,RotationProject_Interval,TRUE,3.6882023,sean_model
1,RotationProject_Interval,FALSE,3.0473918,sean_model 2
1,RotationProject_Interval,FALSE,8.2117739,sean_model 2
1,RotationProject_Interval,FALSE,12.2910083,sean_model 2
1,RotationProject_Interval,TRUE,17.428522,sean_model 2
1,RotationProject_Interval,TRUE,3.3396424,sean_model 3
1,RotationProject_Interval,FALSE,11.0804596,asher_model
1,RotationProject_Interval,TRUE,14.0466972,asher_model
1,RotationProject_Interval,TRUE,3.3541986,asher_model 2
