8,RotationProject_Interval,True,5.388793,em_model
8,RotationProject_Interval,False,7.8235184,em_model 2
8,RotationProject_Interval,False,14.0324844,em_model 2
8,RotationProject_Interval,False,20.3950127,em_model 2
8,RotationProject_Interval,False,34.6231957,em_model 2
8,RotationProject_Interval,False,38.7582229,em_model 2
8,RotationProject_Interval,True,43.7561897,em_model 2
8,RotationProject_Interval,True,6.4445589,em_model 3
8,RotationProject_Interval,False,5.6373849,noah_model
8,RotationProject_Interval,False,17.8748996,noah_model
8,RotationProject_Interval,False,21.8701728,noah_model
8,RotationProject_Interval,False,27.9825048,noah_model
8,RotationProject_Interval,False,36.1540572,noah_model
8,RotationProject_Interval,False,48.4339878,noah_model
8,RotationProject_Interval,False,55.9925442,noah_model
8,RotationProject_Interval,False,72.0312713,noah_model
8,RotationProject_Interval,False,78.8111664,noah_model
8,RotationProject_Interval,False,83.9209452,noah_model
8,RotationProject_Interval,False,91.2580209,noah_model
8,RotationProject_Interval,False,97.3416796,noah_model
8,RotationProject_Interval,True,113.1018991,noah_model
8,RotationProject_Interval,True,7.6422153,noah_model 2
8,RotationProject_Interval,True,5.5957672,sean_model
8,RotationProject_Interval,True,3.8969655,sean_model 2
8,RotationProject_Interval,True,5.1912395,sean_model 3
8,RotationProject_Interval,False,15.0345196,asher_model
8,RotationProject_Interval,True,27.4675437,asher_model
8,RotationProject_Interval,False,5.7622146,asher_model 2
