4,RotationProject_Interval,FALSE,19.2710561,em_model
4,RotationProject_Interval,FALSE,30.6568646,em_model
4,RotationProject_Interval,FALSE,37.3952614,em_model
4,RotationProject_Interval,FALSE,55.021332,em_model
4,RotationProject_Interval,FALSE,58.6825902,em_model
4,RotationProject_Interval,FALSE,67.2720313,em_model
4,RotationProject_Interval,FALSE,76.4191847,em_model
4,RotationProject_Interval,FALSE,99.2100125,em_model
4,RotationProject_Interval,TRUE,105.7102963,em_model
4,RotationProject_Interval,TRUE,11.0376742,em_model 2
4,RotationProject_Interval,TRUE,5.4993707,em_model 3
4,RotationProject_Interval,FALSE,12.0412566,noah_model
4,RotationProject_Interval,FALSE,16.7479326,noah_model
4,RotationProject_Interval,FALSE,57.5518207,noah_model
4,RotationProject_Interval,FALSE,63.9853782,noah_model
4,RotationProject_Interval,TRUE,69.2754468,noah_model
4,RotationProject_Interval,TRUE,9.3410888,noah_model 2
4,RotationProject_Interval,TRUE,14.6998888,sean_model
4,RotationProject_Interval,FALSE,6.1529369,sean_model 2
4,RotationProject_Interval,TRUE,9.8421046,sean_model 2
4,RotationProject_Interval,FALSE,7.3783082,sean_model 3
4,RotationProject_Interval,TRUE,10.81664,sean_model 3
4,RotationProject_Interval,TRUE,30.3203367,asher_model
4,RotationProject_Interval,TRUE,15.6063603,asher_model 2
